country,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,netuse,netusoft,netustm,nwspol,nwsppol,nwsptot,pplfair,pplhlp,ppltrst,rdpol,rdtot,tvpol,tvtot,cptppol,cptppola,dmcntov,etapapl,lrscale,polcmpl,polintr,psppipl,psppipla,psppsgv,psppsgva,ptcpplt,stfdem,stfeco,stfgov,trstep,trstlgl,trstplc,trstplt,trstprl,trstprt,trstun,vote,loylead,year,netustm_cleaned,nwspol_cleaned,netuse_continuous,netusoft_continuous,nwsppol_continuous,nwsptot_continuous,rdpol_continuous,rdtot_continuous,tvpol_continuous,tvtot_continuous,cptppola_continuous,psppipla_continuous,psppsgva_continuous,stfdem_cleaned,stfeco_cleaned,stfgov_cleaned,trstep_cleaned,trstlgl_cleaned,trstplc_cleaned,trstplt_cleaned,trstprl_cleaned,trstprt_cleaned,trstun_cleaned
Estonia,2.0,3.6,2492.5672097759675,1.0,1.000719961700611,0.056648266,,,,,3.2739307535641546,,,,12.389511201629327,1.870162932790224,7.260692464358452,5.54887983706721,5.9129327902240325,12.304480651731161,3.9409368635437882,4.258655804480652,4.591649694501018,,,,,24.979633401221996,3.2617107942973522,2.7418533604887982,,,,,,13.310590631364562,7.494908350305499,9.032077393075356,31.70824847250509,11.385947046843178,8.678716904276985,6.813136456211812,6.794297352342159,8.033604887983707,31.394602851323828,1.6420570264765784,,2004.0,,,2.309438775510204,,0.3849815724815725,0.6399234693877551,0.6727383120825744,1.7054392236976508,0.7242608236536431,2.0969179826795723,,,,4.552332195676906,4.601793248945148,3.978331527627302,4.874436090225564,4.907233572611816,5.69202324352879,3.314922995220393,4.191276931161324,3.0881081081081083,5.527448071216617
Estonia,3.0,3.7,1409.6570275722931,1.0,0.9997353024949562,0.07529697,,,,,4.248823133826496,,,,13.519166106254204,1.832548755884331,7.425689307330195,5.385339609952926,6.515131136516476,14.507061197041022,4.004034969737727,5.295225285810356,4.529926025554809,,,,,25.177538668459988,3.1223940820443845,2.660390047074647,,,,,,12.935440484196368,9.570948217888366,9.757901815736382,21.73436449226631,9.638870208473437,7.595158036314728,6.9751176866173505,8.086079354404841,7.533960995292535,23.47410894418292,1.6186953597848017,,2006.0,,,3.164131169709263,,0.43311312964492155,0.6557239057239057,0.8119304059652029,1.5469173441734418,0.8791344123856439,2.0232323232323233,,,,4.886820551005212,5.5802120141342755,4.776824034334764,5.334731543624161,5.124466571834993,5.543448275862069,3.509116409537167,4.550561797752809,3.4992937853107344,5.5687285223367695
Estonia,4.0,4.6,831.4933171324423,1.0,1.0004050138882137,0.068767734,0.06879558570352369,,,,5.054070473876063,,,,15.470838396111786,2.2509113001215066,7.1099635479951395,5.81044957472661,5.852369380315918,14.40643985419198,4.111786148238153,4.3766707168894285,4.915552855407047,,,,,22.597205346294047,3.140947752126367,2.6099635479951395,,,,,,10.606318347509113,4.838396111786148,5.486634264884569,17.71992709599028,7.6300121506682865,7.070473876063184,4.954434993924666,5.158566221142163,6.345686512758202,20.765492102065615,1.5953827460510328,,2008.0,,,3.6984394124847,,0.450115562403698,0.6357798165137615,0.8012677106636839,1.599296205630355,0.8710790464240903,2.151584399756246,,,,4.520314547837484,3.5354719309068474,3.529850746268657,5.011469534050179,4.844751728472659,6.054735547355474,3.287484510532838,3.880937692782233,3.235813366960908,5.292755787901419
Estonia,5.0,3.5,1891.1893557422968,1.0,1.000329208812325,0.06343296,0.06345384408627451,,,,4.7176470588235295,,,,16.50812324929972,1.538935574229692,7.098039215686274,5.656022408963586,6.141176470588236,15.015126050420168,3.518207282913165,5.571988795518207,4.677871148459384,,,,,18.663305322128853,,2.711484593837535,,,,,,10.29467787114846,5.119887955182072,6.630252100840337,15.61344537815126,8.972549019607843,7.227450980392157,5.556862745098039,6.7254901960784315,6.700840336134454,17.93501400560224,1.5602240896358543,,2010.0,,,4.039097533632287,,0.3904761904761905,0.554932735426009,0.8315217391304348,1.5607463524130192,0.9123376623376623,2.123527762198542,,,,5.092647937836222,4.180736543909348,4.33352534562212,5.173076923076923,5.215962441314554,6.173098751418842,3.6186926605504586,4.238452655889145,3.4318181818181817,5.502638522427441
Estonia,6.0,2.6,1870.6090985678181,1.0,1.000139686179444,0.047563404,0.047570047324347095,,,,,,,,,,6.583403538331929,5.257792754844145,5.822240943555181,,,5.1402695871946085,4.424178601516428,,,8.630581297388375,,20.676495366470093,,2.7240943555181127,,,,,,8.916175231676496,5.345408593091828,5.817607413647852,14.337826453243471,7.634793597304128,7.180707666385847,4.346251053074979,5.250631844987363,5.133529907329402,17.00547598989048,1.5661331086773378,,2012.0,,,,,,,,,0.8158709106984969,1.9747996625896247,,,,4.890216910137229,4.1085934159897395,3.8684777921517894,4.726666666666667,4.9407923378319545,5.901155327342747,3.275597269624573,3.9405220367993152,3.2047413793103448,5.219548133595285
Estonia,7.0,2.3,1811.9408602150538,1.0,1.0001366046823068,0.05401224,0.05401961765151515,,,,,,,,,,6.55425219941349,5.258553274682307,5.736559139784946,,,6.436461388074291,4.287390029325513,3.7810361681329425,,,5.20039100684262,18.259530791788855,,2.618279569892473,3.9545454545454546,,4.373900293255132,,3.9916911045943304,7.795698924731183,6.067448680351906,6.39980449657869,9.59481915933529,7.278103616813294,6.595796676441838,4.1950146627565985,5.1652003910068425,4.763929618768328,11.814271749755621,1.6964809384164223,,2014.0,,,,,,,,,0.8492146596858638,1.9014929025942242,,,,4.82818043588444,4.765640516385303,4.313784461152882,4.405940594059406,5.21453634085213,6.115535889872173,3.4928536224741253,4.388751850024667,3.441410129096326,4.732905982905983
Estonia,8.0,2.3,551601571.8067561,0.9999991725285643,1.0003980676502733,0.05470525,0.05472702738400398,,,,,3.797814207650273,2330.969200198708,83.01043219076006,,,6.148037754595132,5.435171385991058,5.757078986587183,,,,,,1.774962742175857,,,16.416790859413812,,2.6070541480377547,,1.927471435668157,,2.00695479384004,,7.821659215101838,5.955290611028316,6.468455042225534,9.81619473422752,7.4003974167908595,7.239443616492797,4.543467461500248,5.250869349230005,5.063586686537506,12.740188772975658,1.527570789865872,,2016.0,252.59882439382807,83.01043219076006,,4.805762543467462,,,,,,,1.8999003984063745,2.2288855572213895,2.353088900050226,5.078108941418294,4.923541247484909,4.077749360613811,4.557264050901378,5.813576494427558,6.836245631552671,3.632345554997489,4.515288220551378,3.564491654021244,5.084291187739463
Estonia,9.0,3.2,34996.402522333156,0.9999997635417761,1.000246471581713,0.05797831,0.057992599643720444,0.00283349747356805,362.0667367314766,8421.611140304782,,3.9894902785076196,1960.1318970047294,79.49290593799265,,,6.0903836048344715,5.219653179190751,5.650026274303731,,,,,,1.8302679978980556,,,13.65002627430373,,2.7088807146610616,,2.094062007356805,,2.2385706778770365,,7.748817656332108,6.395165528113505,5.786652653704677,10.32212296374146,7.053599579611141,7.229637414608513,4.681029952706253,5.420914345769837,4.722543352601156,11.569101418812402,1.5433526011560694,,2018.0,251.05229226361033,79.49290593799265,,5.15554387808723,,,,,,,2.059442398737507,2.6819620253164556,2.9910005293806248,5.321602598808879,5.490435706695005,4.653702717101758,4.632825719120135,5.93233883857219,7.028451001053741,3.8854111405835545,4.858730158730158,3.7485380116959064,4.940605368360937
Estonia,10.0,3.2,19071.746753246753,0.9999997058961039,1.0003013860454544,0.072088,0.07210973021688312,0.0030056503662337663,439.8344155844156,6889.033116883117,,4.130519480519481,1746.911038961039,72.34285714285714,,,6.23051948051948,5.359090909090909,5.824025974025974,,,,,,1.924025974025974,,,12.159090909090908,,2.616883116883117,,2.1506493506493505,,2.2831168831168833,,7.19935064935065,6.842207792207792,5.5636363636363635,9.051948051948052,7.355844155844156,7.666233766233766,4.637012987012987,5.968831168831169,4.458441558441558,11.63961038961039,1.4870129870129871,3.112337662337662,2020.0,267.63459915611816,72.34285714285714,,5.411688311688311,,,,,,,2.2804163955757972,2.809849967384214,3.133159268929504,5.6485771012574455,5.936309914642154,4.71259842519685,4.783025325119781,6.294736842105263,7.352020860495437,3.9895287958115184,5.060407091267236,3.816753926701571,5.128259337561663
Finland,1.0,6.7,2431.932932932933,1.0,0.9999660084084084,0.21020015000000003,0.210192999994995,,,,3.265265265265265,,,,6.018018018018018,1.7307307307307307,7.123623623623623,5.9224224224224224,6.5,11.772272272272271,3.1621621621621623,4.013013013013013,3.9434434434434436,,,,,9.875375375375375,3.4684684684684686,2.579079079079079,,,,,,9.034034034034034,7.195195195195195,7.286286286286287,9.163663663663664,7.4824824824824825,8.033033033033034,5.15965965965966,6.612112112112112,,9.312812812812814,1.437937937937938,,2002.0,,,2.166041041041041,,0.39235548352242033,0.6345095095095095,0.5866983372921615,1.4288038038038038,0.7950206398348814,1.7424887330996495,,,,6.3478260869565215,6.176887987835783,5.805300713557594,4.878627968337731,6.75050505050505,7.952905811623246,4.7848164906988435,5.789180990899899,,6.455912863070539
Finland,2.0,3.6,2543.5227948463826,1.0,1.0001516683300298,0.21271183,,,,,3.774529236868186,,,,5.762140733399406,1.790386521308226,7.062933597621408,5.873637264618434,6.637760158572845,14.48364717542121,2.8102081268582757,4.040634291377602,3.956392467789891,,,,,9.355302279484638,3.4390485629335976,2.6030723488602576,,,,,,9.46778989098117,7.8240832507433105,8.460852329038651,9.026759167492568,7.701189296333003,8.154112983151636,5.654112983151635,6.612983151635283,6.471754212091179,8.960356788899901,1.3637264618434093,,2004.0,,,2.7808473736372648,,0.4165779670037254,0.6635282457879088,0.586687306501548,1.2529732408325074,0.7957566462167689,1.7523549826474962,,,,6.698819907644946,6.537764350453172,6.232297503820683,4.995833333333334,6.897397397397397,7.95578738201689,4.876938469234617,6.00898652021967,4.996468213925328,6.5798876978050025
Finland,3.0,3.7,2583.4453825857518,1.0,0.99999999107124,0.22936055,,,,,4.351451187335092,,,,5.617941952506596,1.7936675461741425,7.102374670184696,6.029023746701847,6.567810026385224,14.496569920844328,2.7825857519788917,4.614775725593668,3.905013192612137,,,,,9.159894459102903,3.401055408970976,2.5688654353562006,,,,,,8.684960422163588,7.631662269129287,7.737203166226913,7.56622691292876,7.814775725593668,8.30131926121372,5.7720316622691294,6.507124010554089,6.047493403693931,8.534564643799472,1.3688654353562004,,2006.0,,,3.5302110817941954,,0.428631995477671,0.6646437994722955,0.6071899736147758,1.2403693931398416,0.8309549945115258,1.7482849604221635,,,,6.761621621621622,6.7744,6.276732939279957,4.993464052287582,7.045817794352691,8.048173636844892,4.9450959488272925,5.993627190653213,5.002137894174238,6.481321061180292
Finland,4.0,4.6,2642.9306885544916,1.0,1.0000992310898313,0.2007241,0.20074401196990424,,,,4.848153214774282,,,,6.505243958048336,1.7761057911536708,6.854993160054719,5.853169174646603,6.484724122207022,15.355677154582763,2.699042407660739,5.525763793889649,3.7560419516643866,,,,,9.643410852713178,3.3360693114455082,2.5421796625626993,,,,,,8.733242134062927,6.963520291837665,7.182854537163703,8.538075695394436,7.722754217966256,7.989968080255358,5.655266757865937,6.351573187414501,6.128134974920201,8.80437756497948,1.684906520747834,,2008.0,,,4.06155950752394,,0.433382862803368,0.6581167350661195,0.678757225433526,1.2025763793889648,0.7867469879518072,1.6722526219790241,,,,6.518987341772152,6.104608294930876,5.935618341824919,5.153114598193057,7.095588235294118,7.989968080255358,4.869244935543278,5.987631699496106,4.969472710453284,6.663231850117096
Finland,5.0,3.5,11603.239466666666,1.0,1.0001248054666667,0.23765197,0.23768163730666667,,,,5.0384,,,,7.963733333333334,1.6992,7.020266666666667,6.0384,6.551466666666666,16.4352,2.6938666666666666,6.6608,3.785066666666667,,,,,9.562133333333334,,2.5808,,,,,,8.251733333333334,7.085866666666667,6.4816,8.131733333333333,7.462933333333333,8.2816,4.963733333333334,5.7808,5.4192,8.76,1.4053333333333333,,2010.0,,,4.4052,,0.4396142433234421,0.6254666666666666,0.6313969571230982,1.1774279615795091,0.8231917336394948,1.6973333333333334,,,,6.258064516129032,6.04267963263101,5.436520799567801,5.086378737541528,6.912459720730397,8.031567683253076,4.434782608695652,5.384244372990354,4.540700808625337,6.550438596491228
Finland,6.0,2.6,11637.941283568502,1.0,0.9999999944105598,0.20538393,0.20538392697769683,,,,,,,,,,7.030951297223487,6.007282658170232,6.618115612198452,,,5.889394629039599,3.7105143377332728,,,9.085571233500227,,9.351388256713701,,2.4433318161128814,,,,,,8.729631315430131,6.644060081929904,6.902139280837505,7.680018206645426,7.485662266727355,8.169776968593537,5.131543013199818,6.2485207100591715,5.681838871187984,9.254437869822485,1.3163404642694583,,2012.0,,,,,,,,,0.800314465408805,1.651911697769686,,,,6.845759552656104,6.009633027522936,5.855232826187183,5.04184297132111,7.043478260869565,8.097038724373576,4.828688899040658,5.912248628884826,4.887408088235294,6.548022598870056
Finland,7.0,2.3,11680.018216682647,1.0,1.000019063446788,0.21831572,0.21831988180728665,,,,,,,,,,7.104026845637584,6.126558005752637,6.855704697986577,,,5.9985618408437205,3.7320230105465004,5.394055608820709,,,6.045541706615532,8.832214765100671,,2.4357622243528283,5.216682646212847,,4.441035474592522,,5.307286673058485,8.22195589645254,5.5958772770853304,5.931447746883989,7.35810162991371,7.536433365292425,7.972674976030681,5.3830297219558965,6.061361457334612,5.843720038350911,9.088207094918504,1.3854266538830298,,2014.0,,,,,,,,,0.8239795918367347,1.663470757430489,,,,5.905278737049827,4.878626692456479,4.378602833414753,4.651635282457879,6.757502420135528,7.895873320537428,4.588576960309777,5.552821997105644,4.650291828793774,6.150671307807061
Finland,8.0,2.3,11643.713097713098,1.0,0.999913476554054,0.23850831,0.23848767682952182,,,,,4.298336798336798,1450.076923076923,78.36174636174636,,,7.1502079002079,6.347193347193347,6.805093555093555,,,,,,2.173076923076923,,,8.183471933471933,,2.3565488565488564,,2.6091476091476093,,2.362785862785863,,7.641891891891892,5.785343035343035,5.485966735966736,7.0680873180873185,7.636174636174636,8.262993762993762,4.909563409563409,5.833679833679834,5.151767151767152,8.084719334719335,1.2993762993762994,,2016.0,170.46183699870633,64.60385216033316,,5.712058212058212,,,,,,,2.8794992175273864,3.973656755346896,3.3407310704960835,6.239555790586991,5.361546499477534,4.794025157232705,5.173936170212766,7.174072138003137,8.221528861154447,4.736458333333333,5.7481789802289285,4.84924360980699,6.388004246284501
Finland,9.0,3.2,34454.668568168854,1.0,0.9999397155333714,0.26340204,0.26338616377638335,0.00080399995,864.0587564175698,10704.01711351968,,4.434112949229892,1248.4848830576154,70.54135767256132,,,7.476896748431261,6.350256702795209,6.937250427837992,,,,,,2.25156873930405,,,8.7780946948089,,2.3804905875641755,,2.6360524814603536,,2.383342840844267,,8.437535653166002,7.146035367940673,6.243011979463776,8.544209925841415,7.851682829435254,8.25499144324016,5.600114090131203,6.363377067883628,6.066742726754136,9.064460924130064,1.3479749001711352,,2018.0,192.30947511929108,60.47001713306682,,5.948630136986301,,,,,,,3.0063291139240507,4.006888633754305,3.3792312105565117,6.414862492685781,6.401266551525619,5.2229924898902365,5.39976275207592,7.166283084004603,8.124571428571429,4.901611047180667,5.913941480206541,5.031773541305603,6.520612485276796
Finland,10.0,3.2000000000000006,19001.560279187815,1.0,0.9996028942893401,0.29631782,0.29620014855964466,0.00093571475,897.3876903553299,8925.205583756346,,4.526015228426396,1094.1167512690356,92.7246192893401,,,7.177030456852792,6.526015228426396,6.939720812182741,,,,,,2.309010152284264,,,8.528553299492385,,2.329314720812183,,2.7753807106598987,,2.4758883248730963,,8.203045685279188,7.137055837563452,6.811548223350254,7.413705583756345,7.681472081218274,8.33756345177665,5.695431472081219,6.666243654822335,5.8261421319796955,8.461928934010153,1.273477157360406,3.208756345177665,2020.0,229.56630036630037,65.43921069382559,,6.11992385786802,,,,,,,3.1741214057507987,4.380178457616316,3.610402042118698,7.332905708787685,6.412291933418694,6.293103448275862,5.636835278858626,7.5282898919262555,8.33756345177665,5.433481858688733,6.56289707750953,5.459528362014022,6.60974025974026
Finland,11.0,2.0,68936.1484325016,1.0,0.9999999940882918,0.30221638,0.30221637946257196,0.0008356038999999998,456.98080614203457,5289.0,,4.592450415866923,1039.7735124760077,92.65579014715291,,,7.212412028150991,6.421625079974408,7.010236724248241,,,,,,2.3576455534229046,,,7.943698016634677,,2.204734484964811,,2.727447216890595,,2.4945617402431224,,8.115802943058222,6.115802943058221,6.513755598208573,7.923224568138195,7.783749200255918,8.316058861164427,5.469609724888036,6.688419705694177,5.9488163787587975,8.63147792706334,1.2744721689059502,3.230326295585413,2023.0,244.384110787172,70.0891597177678,,6.245681381957773,,,,,,,3.3579217447081464,4.2508038585209,3.6566924066924065,6.77878985035784,5.549613402061856,4.82495101241019,5.766097240473062,7.422879177377892,8.26504481434059,5.310897435897436,6.479794740218089,5.374355670103093,6.386184210526316
France,1.0,6.7,10752.0,1.0000015302727878,1.007561487912841,3.209026,3.2332911120691947,,,,,,,,25.834996673320028,1.1390552228875581,6.163007318695941,4.751164337990685,4.74517631403859,14.309381237524951,2.829673985362608,5.3293413173652695,4.272787757817698,,,,,10.12641383898869,3.3120425815036594,2.7065868263473054,,,,,,6.010645375914837,4.624750499001996,5.221556886227545,8.145043246839654,5.16566866267465,6.161676646706587,3.9347970725216235,6.024617431803061,,7.8163672654690615,2.259481037924152,,2002.0,,,,,0.4059485530546624,0.4148369926813041,0.605840927920464,1.2266977363515312,0.8542687193841847,1.949268130405855,,,,4.848852901484481,3.500337154416723,4.218181818181818,4.360975609756098,4.833667334669339,5.8885180240320425,3.6542056074766354,4.468474576271187,,4.597923875432526
France,2.0,3.6,20903.5,0.9999994462901439,1.006431592198228,2.6998434,,,,,,,,,26.760797342192692,1.0991140642303432,5.711517165005537,4.810077519379845,4.569767441860465,14.595238095238095,2.7918050941306753,4.985049833887043,4.425249169435216,,,,,9.864341085271318,3.3543743078626798,2.798449612403101,,,,,,5.5852713178294575,4.930232558139535,5.0083056478405314,8.086932447397563,4.895348837209302,5.844407530454042,4.019933554817276,5.5647840531561465,4.238095238095238,7.957364341085271,1.5260243632336656,,2004.0,,,,,0.3664226898444648,0.3750692520775623,0.5890006939625261,1.2394795127353266,0.8257971014492753,2.031284606866002,,,,4.848603351955307,3.764177428411005,4.266480446927375,4.285962877030163,4.757071547420965,5.753325942350332,3.5052924791086353,4.266591676040495,3.394854586129754,4.681844380403458
France,3.0,3.7,30993.140050377835,0.9998733501259446,0.9995303319798489,2.5084279,,,,,3.3299748110831233,,,,26.889672544080604,1.0594458438287153,5.915365239294711,4.613098236775818,4.471032745591939,14.121410579345088,2.853904282115869,4.3057934508816125,4.370277078085643,,,,,9.4,2.8770780856423173,2.612594458438287,,,,,,5.242821158690177,4.378337531486146,4.593450881612091,7.820654911838791,5.05088161209068,5.91183879093199,3.759697732997481,6.0826196473551635,4.1037783375314865,7.656926952141058,1.529471032745592,,2006.0,,,2.7346347607052897,,0.33904682274247494,0.3577368951612903,0.5384012539184952,1.2503780241935485,0.7600627286983795,1.9753024193548387,,,,4.5703402742508885,3.6988318943626206,3.8413828164717843,4.327549947423765,4.88339222614841,5.746087834427057,3.290273556231003,4.311888831703551,3.206720977596741,5.072282891315653
France,4.0,4.6,42238.42664092664,1.0000341216216218,1.0001924576399612,2.4378028,2.438271963523166,,,,4.101833976833976,,,,26.613899613899616,1.053088803088803,6.0415057915057915,4.577702702702703,4.568050193050193,16.018339768339768,2.6964285714285716,5.203667953667954,4.298745173745174,,,,,9.500482625482626,2.8523166023166024,2.46476833976834,,,,,,5.793436293436294,3.7553088803088803,5.017374517374518,7.342181467181467,5.322393822393822,5.932915057915058,3.9015444015444016,5.837355212355212,4.216698841698841,8.222972972972974,1.4749034749034748,,2008.0,,,3.5520028957528957,,0.3861111111111111,0.3752413127413127,0.6046330845771144,1.1532608695652173,0.784010152284264,1.962837837837838,,,,4.520098039215687,2.9863614223088164,3.877141458639256,4.532967032967033,5.001937984496124,5.774177949709864,3.504364694471387,4.482826300294406,3.328292682926829,5.196392785571143
France,5.0,3.5,1977.4675925925926,0.9999999998408564,1.0000000005949075,3.0512052,3.0512051619733795,,,,4.576388888888889,,,,28.17824074074074,1.0509259259259258,5.902199074074074,4.4623842592592595,4.376736111111111,16.29224537037037,2.6574074074074074,4.94212962962963,4.379050925925926,,,,,8.854166666666666,,2.613425925925926,,,,,,4.643518518518518,3.810185185185185,3.9855324074074074,6.558449074074074,5.094907407407407,5.726273148148148,3.571759259259259,5.213541666666667,3.4606481481481484,7.3217592592592595,1.5434027777777777,,2010.0,,,3.988419224088014,,0.36706349206349204,0.35596409959467284,0.6231259370314842,1.1522872032426172,0.8204118715929739,1.956691772885284,,,,4.207097149505526,3.2964472917880023,3.509313154831199,4.238095238095238,4.908932714617169,5.630938586326767,3.191860465116279,4.152403282532239,3.0738372093023254,4.986896962477665
France,6.0,2.6,2068.3152008134216,1.0000219993085917,1.000067104204372,2.702678,2.7028593329486528,,,,,,,,,,5.8612099644128115,4.733096085409253,4.482460599898323,,,4.9288256227758005,4.528215556685308,,,7.489578037620742,,9.426537874936452,,2.5678698525673616,,,,,,6.2755465175394,3.8581596339603457,4.643619725470259,6.126588713777326,5.114895780376208,5.972038637519065,3.674123029994916,5.166751398068124,3.7183528215556687,7.596339603457041,1.4102694458566345,,2012.0,,,,,,,,,0.9292152704135737,2.0629450661241098,,,,5.1181021144920065,3.1302564102564103,3.5175257731958762,4.1453125,5.030534351145038,5.930315361139369,3.205521472392638,4.123069001029866,3.1254480286738353,5.263212977498692
France,7.0,2.3,2144.127803860198,0.9999999981377152,0.9999999980808555,2.7967417,2.7967417180646845,,,,,,,,,,6.098069900886802,4.877934272300469,4.7094418362024,,,6.520605112154408,4.208659363588941,4.802816901408451,,,4.625456442357851,9.761606677099635,,2.5258215962441315,4.001043296817945,,4.294209702660407,,3.334376630151278,5.294209702660407,3.8116849243609807,3.9134063641105894,6.895148669796557,5.25508607198748,6.211789254042775,3.1085028690662493,5.424100156494522,3.3468961919666147,8.346374543557642,1.5847678664580074,,2014.0,,,,,,,,,0.9373255164712451,1.9181011997913406,,,,4.313093980992608,2.9356879283078543,2.8821975699947173,3.924283396430503,5.131138975966562,6.1263707571801564,2.7642744892613935,3.9835456475583864,2.7356805044666315,5.064095600217273
France,8.0,2.3,2112.888781431335,1.0001644283172146,0.9998353375096711,2.6295257,2.629092677683752,,,,,3.846228239845261,2173.163926499033,89.77369439071566,,,5.934235976789168,4.924564796905223,4.582688588007737,,,,,,2.233558994197292,,,10.933268858800774,,2.5628626692456478,,2.001934235976789,,2.1528046421663443,,5.647485493230174,4.49468085106383,4.340909090909091,6.114119922630561,5.284816247582205,6.4608317214700195,3.263539651837524,5.0473887814313345,3.3999032882011604,7.163926499032882,1.7345261121856868,,2016.0,174.63896648044692,72.72286821705427,,4.884912959381045,,,,,,,2.986854917234664,2.3583984375,2.747681795998048,4.251352680767339,3.483602545276554,3.1418056918547594,3.7202588352414137,4.963592233009709,6.421383647798742,2.893152015541525,4.03230543318649,2.828627069133398,4.8008959681433545
France,9.0,3.2,34567.0,1.0000672935664336,0.9980673781468531,2.7266867,2.7214170593856144,0.00010374117311888112,1356.1563436563436,11946.02097902098,,3.9805194805194803,1995.3666333666333,135.3176823176823,,,6.5404595404595405,5.353146853146853,4.691308691308691,,,,,,2.1923076923076925,,,11.723276723276724,,2.60989010989011,,2.064935064935065,,2.1913086913086914,,6.231768231768232,5.485014985014985,5.541958041958042,7.487012987012987,5.65934065934066,6.705294705294706,4.952047952047952,6.304195804195804,4.752247752247753,9.48951048951049,1.6443556443556444,,2018.0,182.68927335640137,104.60651629072682,,5.122877122877123,,,,,,,2.8319030792529025,2.5012626262626263,2.829379101463907,4.331288343558282,3.6794282797345583,3.5125448028673834,3.957224830464267,5.251506024096385,6.471943887775551,3.5396341463414633,4.136923076923077,3.039775624681285,4.954016913319239
France,10.0,3.2,18954.683383991895,0.9999959895390071,0.9997717936778115,2.817406,2.816762918034448,0.00012031342556231004,1307.354609929078,9913.54609929078,,4.285714285714286,1440.531914893617,92.7436676798379,,,6.289260385005066,4.976697061803445,4.765450861195542,,,,,,2.272543059777102,,,13.984295845997973,,2.6595744680851063,,2.207193515704154,,2.3480243161094223,,7.108915906788247,7.431104356636271,6.872340425531915,9.466058763931104,5.792806484295846,6.52887537993921,4.8596757852077,7.031914893617022,5.006079027355623,10.948328267477203,1.7993920972644377,3.162613981762918,2020.0,209.48843026891808,84.3869168356998,,5.6707193515704155,,,,,,,2.987930148947098,2.7617328519855597,3.111455108359133,5.170212765957447,4.611955951756686,4.755070202808112,4.394822006472492,5.211224489795918,6.363451776649746,3.8964633521271144,4.543080939947781,3.394111570247934,5.17483660130719
France,11.0,2.0,68219.9971767363,0.999993208588368,0.9999999978938452,3.184377,3.1843768925465836,0.0001221182207933371,626.0649350649351,6281.511010728402,,4.3314511575381145,1404.077922077922,145.26708074534162,,,6.498588368153586,4.877470355731226,5.042348955392433,,,,,,2.272727272727273,,,14.027103331451158,,2.6386222473178993,,2.1050254093732357,,2.229813664596273,,6.012422360248447,5.992094861660079,6.0728402032749855,8.578769057029927,5.403726708074534,6.588368153585545,4.600790513833992,6.2145680406549975,4.531338226990401,10.330321852060983,1.6250705815923208,3.2473178994918124,2023.0,215.27247579529737,101.8717366628831,,5.745053702656868,,,,,,,3.0376497432972047,2.5786163522012577,2.8275862068965516,4.233698788228505,3.6478791400348634,3.713953488372093,4.1901072705601905,5.094671201814059,6.4040747028862475,3.7632629777524245,4.14997104806022,3.361397479954181,5.050060313630881
Germany,1.0,6.7,183090.5142269455,1.0003127871100446,1.026982716602674,2.392155,2.456701779365787,,,,,,,,11.761398697291739,1.5430236544394926,6.021940349674323,5.125128556736373,4.779910867329448,9.339732601988343,3.6174151525539937,3.305107987658553,4.402468289338361,,,,,10.324305793623585,2.9393212204319505,2.2276311278711005,,,,,,5.709633184778882,3.7661981487829963,4.971546109016113,11.38875557079191,6.446691806650668,6.887555707919095,3.7723688721288995,5.836133013369901,,9.969489201234145,1.3133356187864245,,2002.0,,,,,0.38108882521489973,0.5631642098045938,0.5852471778902296,1.6262435677530016,0.7011917280056081,1.9900548696844993,,,,5.009681881051176,2.924168975069252,3.1244304241149665,4.462056074766355,5.574497574497575,6.608531131750946,3.4244406196213424,4.34869109947644,,5.104189435336976
Germany,2.0,3.6000000000000005,183967.22663877267,1.0000573919107392,1.0000775052022315,2.4529457,,,,,3.1471408647140864,,,,14.093793584379359,1.5334728033472804,6.175034867503487,4.99023709902371,4.870990237099024,10.620292887029288,3.398186889818689,3.6858437935843793,4.451882845188284,,,,,12.27510460251046,3.0896094839609485,2.3953974895397487,,,,,,6.726638772663877,4.459553695955369,6.108786610878661,11.747907949790795,6.71513249651325,6.6942119944212,3.827405857740586,6.246164574616458,4.300906555090656,11.475244072524408,1.3957461645746165,,2004.0,,,2.138879189944134,,0.4099304650152108,0.5518835019183815,0.555859691808597,1.5100314026517794,0.6621500358937545,1.9704085195530727,,,,5.064768683274021,3.4352276738439818,3.3987752161383287,4.171395705521473,5.431101664895501,6.385019250962548,3.1883345045678144,4.130590339892666,3.1364922206506365,4.9542013626040875
Germany,3.0,3.7,185754.4661860625,0.9997383796773086,0.9994849852768967,2.4275763,,,,,3.3910058359079986,,,,12.980432543769309,1.5372468245794713,6.000686577411603,5.124613800205974,4.79128046687264,10.10401647785788,3.2540336422931686,4.014418125643666,4.269481634054239,,,,,12.926879505664264,3.0501201510470306,2.407140405080673,,,,,,6.6745623069001025,5.497425334706488,6.421215242018538,11.577411603158255,6.3841400617919675,6.848266392035702,4.330930312392722,6.181943014074837,4.642636457260556,10.554067971163748,1.385856505320975,,2006.0,,,2.411284781861903,,0.39323134953897737,0.5514251373626373,0.5558300395256917,1.4447115384615385,0.644076840981857,1.9210164835164836,,,,5.0087596355991595,4.24747298710352,3.601990049751244,3.9984899962249907,5.456597222222222,6.54066161268091,3.1813435433344934,4.094366197183098,3.198393293747817,4.684891023272996
